case_id,activity,event_timestamp,actor,case_attributes
FT-COM-2025-00355,Submit Commercial Application,2025-12-03 11:10:41,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00355,Conduct RM Welcome & Handoff,2025-12-10 15:10:41,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00356,Submit Commercial Application,2025-12-01 18:36:14,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00356,Conduct RM Welcome & Handoff,2025-12-06 12:36:14,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00357,Submit Commercial Application,2025-12-05 00:27:57,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00358,Submit Commercial Application,2025-12-04 23:51:18,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00358,Conduct RM Welcome & Handoff,2025-12-13 01:51:18,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00359,Submit Commercial Application,2025-12-05 13:21:40,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00359,Conduct RM Welcome & Handoff,2025-12-10 18:21:40,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00360,Submit Commercial Application,2025-12-04 06:39:54,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00361,Submit Commercial Application,2025-12-07 06:40:52,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00362,Submit Commercial Application,2025-12-05 10:13:02,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00362,Conduct RM Welcome & Handoff,2025-12-09 12:13:02,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00363,Submit Commercial Application,2025-12-08 11:38:10,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00364,Submit Commercial Application,2025-12-07 20:11:58,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00364,Conduct RM Welcome & Handoff,2025-12-21 11:11:58,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00365,Submit Commercial Application,2025-12-07 09:24:27,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00365,Conduct RM Welcome & Handoff,2025-12-13 21:24:27,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00366,Submit Commercial Application,2025-12-09 23:38:36,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00366,Conduct RM Welcome & Handoff,2025-12-16 15:38:36,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00367,Submit Commercial Application,2025-12-08 13:36:22,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00367,Conduct RM Welcome & Handoff,2025-12-13 05:36:22,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00368,Submit Commercial Application,2025-12-10 20:44:57,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00368,Conduct RM Welcome & Handoff,2025-12-16 02:44:57,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00369,Submit Commercial Application,2025-12-11 11:09:13,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00369,Conduct RM Welcome & Handoff,2025-12-18 16:09:13,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00370,Submit Commercial Application,2025-12-10 06:37:15,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00371,Submit Commercial Application,2025-12-12 07:15:08,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00371,Conduct RM Welcome & Handoff,2025-12-19 04:15:08,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00372,Submit Commercial Application,2025-12-12 07:30:34,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00372,Conduct RM Welcome & Handoff,2025-12-17 11:30:34,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00373,Submit Commercial Application,2025-12-13 18:46:29,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00373,Conduct RM Welcome & Handoff,2025-12-17 23:46:29,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00374,Submit Commercial Application,2025-12-14 22:15:21,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00374,Conduct RM Welcome & Handoff,2025-12-21 15:15:21,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00375,Submit Commercial Application,2025-12-15 14:00:08,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00375,Conduct RM Welcome & Handoff,2025-12-21 07:00:08,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00376,Submit Commercial Application,2025-12-14 03:01:41,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00376,Conduct RM Welcome & Handoff,2025-12-18 21:01:41,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00377,Submit Commercial Application,2025-12-15 01:14:08,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00378,Submit Commercial Application,2025-12-17 16:40:10,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00378,Conduct RM Welcome & Handoff,2025-12-25 13:40:10,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00379,Submit Commercial Application,2025-12-18 09:52:47,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00380,Submit Commercial Application,2025-12-18 01:35:06,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00380,Conduct RM Welcome & Handoff,2025-12-24 08:35:06,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00381,Submit Commercial Application,2025-12-17 21:16:06,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00381,Conduct RM Welcome & Handoff,2025-12-24 05:16:06,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00382,Submit Commercial Application,2025-12-19 15:43:14,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00382,Conduct RM Welcome & Handoff,2025-12-25 03:43:14,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00383,Submit Commercial Application,2025-12-19 07:35:40,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00384,Submit Commercial Application,2025-12-20 03:21:32,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00384,Conduct RM Welcome & Handoff,2025-12-25 07:21:32,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00385,Submit Commercial Application,2025-12-21 01:09:17,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00386,Submit Commercial Application,2025-12-21 23:53:50,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00387,Submit Commercial Application,2025-12-21 04:16:50,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00387,Conduct RM Welcome & Handoff,2025-12-28 09:16:50,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00388,Submit Commercial Application,2025-12-22 17:39:00,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00388,Conduct RM Welcome & Handoff,2025-12-27 13:39:00,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00389,Submit Commercial Application,2025-12-23 16:01:31,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00389,Conduct RM Welcome & Handoff,2025-12-29 11:01:31,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00390,Submit Commercial Application,2025-12-23 16:27:22,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00390,Conduct RM Welcome & Handoff,2025-12-30 20:27:22,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00391,Submit Commercial Application,2025-12-23 16:19:27,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00391,Conduct RM Welcome & Handoff,2025-12-28 08:19:27,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00392,Submit Commercial Application,2025-12-25 20:48:53,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00393,Submit Commercial Application,2025-12-25 15:44:37,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00393,Conduct RM Welcome & Handoff,2026-01-10 18:44:37,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00394,Submit Commercial Application,2025-12-24 22:12:41,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00394,Conduct RM Welcome & Handoff,2026-01-11 20:12:41,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00395,Submit Commercial Application,2025-12-26 05:50:00,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00395,Conduct RM Welcome & Handoff,2026-01-02 20:50:00,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00396,Submit Commercial Application,2025-12-28 13:28:13,Corporate Client,entity_type=Corp;outcome=abandoned
FT-COM-2025-00397,Submit Commercial Application,2025-12-29 02:04:56,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00397,Conduct RM Welcome & Handoff,2026-01-02 03:04:56,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00398,Submit Commercial Application,2025-12-29 22:17:53,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00399,Submit Commercial Application,2025-12-30 13:01:01,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00399,Conduct RM Welcome & Handoff,2026-01-07 13:01:01,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00400,Submit Commercial Application,2025-12-29 21:56:56,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00400,Conduct RM Welcome & Handoff,2026-01-03 22:56:56,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00401,Submit Commercial Application,2025-12-30 08:39:30,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00401,Conduct RM Welcome & Handoff,2026-01-03 22:39:30,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00402,Submit Commercial Application,2025-12-29 22:31:48,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00402,Conduct RM Welcome & Handoff,2026-01-05 00:31:48,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00403,Submit Commercial Application,2025-12-30 09:51:35,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00403,Conduct RM Welcome & Handoff,2026-01-05 14:51:35,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00404,Submit Commercial Application,2026-01-01 04:41:16,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00404,Conduct RM Welcome & Handoff,2026-01-09 19:41:16,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00405,Submit Commercial Application,2025-12-31 22:12:04,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00405,Conduct RM Welcome & Handoff,2026-01-06 23:12:04,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00406,Submit Commercial Application,2026-01-01 06:42:04,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00406,Conduct RM Welcome & Handoff,2026-01-07 20:42:04,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00407,Submit Commercial Application,2026-01-04 03:47:30,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00407,Conduct RM Welcome & Handoff,2026-01-09 03:47:30,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00408,Submit Commercial Application,2026-01-04 07:06:37,Corporate Client,entity_type=Corp;outcome=abandoned
FT-COM-2025-00409,Submit Commercial Application,2026-01-05 15:37:20,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00409,Conduct RM Welcome & Handoff,2026-01-12 09:37:20,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00410,Submit Commercial Application,2026-01-03 22:27:12,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00411,Submit Commercial Application,2026-01-04 19:51:29,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00411,Conduct RM Welcome & Handoff,2026-01-10 14:51:29,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00412,Submit Commercial Application,2026-01-06 10:31:31,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00412,Conduct RM Welcome & Handoff,2026-01-14 20:31:31,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00413,Submit Commercial Application,2026-01-07 03:21:55,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00413,Conduct RM Welcome & Handoff,2026-01-16 12:21:55,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00414,Submit Commercial Application,2026-01-07 14:30:36,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00414,Conduct RM Welcome & Handoff,2026-01-21 13:30:36,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00415,Submit Commercial Application,2026-01-08 20:59:51,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00415,Conduct RM Welcome & Handoff,2026-01-13 09:59:51,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00416,Submit Commercial Application,2026-01-09 07:36:41,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00417,Submit Commercial Application,2026-01-08 19:57:44,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00417,Conduct RM Welcome & Handoff,2026-01-14 16:57:44,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00418,Submit Commercial Application,2026-01-10 00:31:31,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00418,Conduct RM Welcome & Handoff,2026-01-18 05:31:31,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00419,Submit Commercial Application,2026-01-11 07:38:57,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00419,Conduct RM Welcome & Handoff,2026-01-20 15:38:57,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00420,Submit Commercial Application,2026-01-09 13:54:15,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00420,Conduct RM Welcome & Handoff,2026-01-15 22:54:15,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00421,Submit Commercial Application,2026-01-10 04:41:01,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00421,Conduct RM Welcome & Handoff,2026-01-15 08:41:01,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00422,Submit Commercial Application,2026-01-11 08:04:13,Corporate Client,entity_type=Corp;outcome=abandoned
FT-COM-2025-00423,Submit Commercial Application,2026-01-13 09:16:54,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00423,Conduct RM Welcome & Handoff,2026-01-20 21:16:54,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00424,Submit Commercial Application,2026-01-12 03:24:34,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00424,Conduct RM Welcome & Handoff,2026-01-18 11:24:34,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00425,Submit Commercial Application,2026-01-13 03:44:11,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00425,Conduct RM Welcome & Handoff,2026-01-17 14:44:11,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00426,Submit Commercial Application,2026-01-14 11:04:56,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00426,Conduct RM Welcome & Handoff,2026-01-20 10:04:56,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00427,Submit Commercial Application,2026-01-15 01:19:39,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00427,Conduct RM Welcome & Handoff,2026-01-21 12:19:39,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00428,Submit Commercial Application,2026-01-15 12:13:31,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00428,Conduct RM Welcome & Handoff,2026-01-27 19:13:31,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00429,Submit Commercial Application,2026-01-15 11:23:31,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00429,Conduct RM Welcome & Handoff,2026-01-24 17:23:31,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00430,Submit Commercial Application,2026-01-17 06:38:42,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00430,Conduct RM Welcome & Handoff,2026-01-22 10:38:42,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00431,Submit Commercial Application,2026-01-16 05:13:22,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00431,Conduct RM Welcome & Handoff,2026-01-21 15:13:22,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00432,Submit Commercial Application,2026-01-18 10:04:09,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00432,Conduct RM Welcome & Handoff,2026-01-24 19:04:09,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00433,Submit Commercial Application,2026-01-17 22:18:23,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00433,Conduct RM Welcome & Handoff,2026-01-23 21:18:23,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00434,Submit Commercial Application,2026-01-19 18:05:28,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00434,Conduct RM Welcome & Handoff,2026-01-24 15:05:28,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00435,Submit Commercial Application,2026-01-19 20:48:35,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00435,Conduct RM Welcome & Handoff,2026-01-24 18:48:35,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00436,Submit Commercial Application,2026-01-20 04:35:00,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00436,Conduct RM Welcome & Handoff,2026-01-25 14:35:00,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00437,Submit Commercial Application,2026-01-22 16:09:49,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00438,Submit Commercial Application,2026-01-22 00:58:29,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00438,Conduct RM Welcome & Handoff,2026-01-26 06:58:29,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00439,Submit Commercial Application,2026-01-22 05:16:06,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00439,Conduct RM Welcome & Handoff,2026-02-02 04:16:06,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00440,Submit Commercial Application,2026-01-23 02:10:18,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00441,Submit Commercial Application,2026-01-24 02:11:30,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00441,Conduct RM Welcome & Handoff,2026-01-30 12:11:30,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00442,Submit Commercial Application,2026-01-23 18:45:24,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00442,Conduct RM Welcome & Handoff,2026-01-28 12:45:24,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00443,Submit Commercial Application,2026-01-25 22:28:51,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00443,Conduct RM Welcome & Handoff,2026-01-30 23:28:51,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00444,Submit Commercial Application,2026-01-26 17:59:19,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00444,Conduct RM Welcome & Handoff,2026-02-03 01:59:19,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00445,Submit Commercial Application,2026-01-26 17:55:34,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00445,Conduct RM Welcome & Handoff,2026-02-04 04:55:34,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00446,Submit Commercial Application,2026-01-27 15:50:04,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00446,Conduct RM Welcome & Handoff,2026-02-05 06:50:04,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00447,Submit Commercial Application,2026-01-27 02:02:46,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00447,Conduct RM Welcome & Handoff,2026-02-08 05:02:46,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00448,Submit Commercial Application,2026-01-26 12:49:47,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00448,Conduct RM Welcome & Handoff,2026-01-30 22:49:47,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00449,Submit Commercial Application,2026-01-28 03:02:22,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00449,Conduct RM Welcome & Handoff,2026-02-03 15:02:22,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00450,Submit Commercial Application,2026-01-29 04:29:16,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00450,Conduct RM Welcome & Handoff,2026-02-15 13:29:16,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00451,Submit Commercial Application,2026-01-30 16:09:51,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00451,Conduct RM Welcome & Handoff,2026-02-07 09:09:51,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00452,Submit Commercial Application,2026-01-31 17:08:42,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00452,Conduct RM Welcome & Handoff,2026-02-06 13:08:42,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00453,Submit Commercial Application,2026-01-29 17:56:23,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00453,Conduct RM Welcome & Handoff,2026-02-07 08:56:23,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00454,Submit Commercial Application,2026-02-01 16:26:04,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00454,Conduct RM Welcome & Handoff,2026-02-14 01:26:04,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00455,Submit Commercial Application,2026-01-30 17:16:01,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00455,Conduct RM Welcome & Handoff,2026-02-04 12:16:01,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00456,Submit Commercial Application,2026-01-31 10:30:18,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00456,Conduct RM Welcome & Handoff,2026-02-07 01:30:18,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00457,Submit Commercial Application,2026-02-02 21:53:34,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00457,Conduct RM Welcome & Handoff,2026-02-08 19:53:34,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00458,Submit Commercial Application,2026-02-04 02:41:48,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00458,Conduct RM Welcome & Handoff,2026-02-12 01:41:48,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00459,Submit Commercial Application,2026-02-02 22:01:05,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00459,Conduct RM Welcome & Handoff,2026-02-09 09:01:05,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00460,Submit Commercial Application,2026-02-04 07:17:17,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00461,Submit Commercial Application,2026-02-03 10:44:37,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00461,Conduct RM Welcome & Handoff,2026-02-09 12:44:37,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00462,Submit Commercial Application,2026-02-04 23:10:31,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00462,Conduct RM Welcome & Handoff,2026-02-09 00:10:31,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00463,Submit Commercial Application,2026-02-07 10:45:19,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00463,Conduct RM Welcome & Handoff,2026-02-13 15:45:19,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00464,Submit Commercial Application,2026-02-05 13:30:49,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00464,Conduct RM Welcome & Handoff,2026-02-11 15:30:49,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00465,Submit Commercial Application,2026-02-07 09:59:23,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00466,Submit Commercial Application,2026-02-08 09:49:34,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00466,Conduct RM Welcome & Handoff,2026-02-14 16:49:34,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00467,Submit Commercial Application,2026-02-07 01:20:28,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00467,Conduct RM Welcome & Handoff,2026-02-13 20:20:28,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00468,Submit Commercial Application,2026-02-07 23:49:54,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00468,Conduct RM Welcome & Handoff,2026-02-14 17:49:54,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00469,Submit Commercial Application,2026-02-08 07:20:00,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00470,Submit Commercial Application,2026-02-11 10:03:35,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00470,Conduct RM Welcome & Handoff,2026-02-17 13:03:35,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00471,Submit Commercial Application,2026-02-09 21:19:34,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00471,Conduct RM Welcome & Handoff,2026-02-16 15:19:34,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00472,Submit Commercial Application,2026-02-11 12:04:52,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00472,Conduct RM Welcome & Handoff,2026-02-18 04:04:52,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00473,Submit Commercial Application,2026-02-12 10:52:39,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00473,Conduct RM Welcome & Handoff,2026-02-19 12:52:39,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00474,Submit Commercial Application,2026-02-13 08:18:01,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00474,Conduct RM Welcome & Handoff,2026-02-18 13:18:01,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00475,Submit Commercial Application,2026-02-12 20:59:17,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00475,Conduct RM Welcome & Handoff,2026-02-19 09:59:17,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00476,Submit Commercial Application,2026-02-13 14:44:31,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
